time="2023-07-20T16:38:18+05:30" level=info msg="200 OK"
time="2023-07-20T16:38:19+05:30" level=info msg="Quotes to Scrape"
time="2023-07-20T16:38:19+05:30" level=info msg="\n                    Quotes to Scrape\n                "
time="2023-07-20T16:38:49+05:30" level=info msg="200 OK"
time="2023-07-20T16:38:50+05:30" level=info msg="Quotes to Scrape"
time="2023-07-20T16:38:50+05:30" level=info msg="\n                    Quotes to Scrape\n                "
time="2023-07-20T16:38:51+05:30" level=info msg="200 OK"
time="2023-07-20T16:38:51+05:30" level=info msg="<![CDATA[CNN.com - RSS Channel - App International Edition]]>https://www.cnn.com/app-international-edition/index.htmlhttp://i2.cdn.turner.com/cnn/2015/images/09/24/cnn.digital.pngCNN.com - RSS Channel - App International Editionhttps://www.cnn.com/app-international-edition/index.htmlcoredev-bumblebeeThu, 20 Jul 2023 10:17:13 GMTWed, 05 Apr 2023 22:50:25 GMT10<![CDATA[Trump pleads not guilty to 34 felony counts]]>https://edition.cnn.com/webview/politics/live-news/trump-indictment-stormy-daniels-news-04-03-23/index.htmlhttps://edition.cnn.com/webview/politics/live-news/trump-indictment-stormy-daniels-news-04-03-23/index.html<![CDATA[Haberman reveals why Trump attacked judge and his family in speech]]>https://www.cnn.com/videos/politics/2023/04/05/maggie-haberman-donald-trump-speech-indictment-reaction-sot-cnntm-vpx.cnnhttps://www.cnn.com/videos/politics/2023/04/05/maggie-haberman-donald-trump-speech-indictment-reaction-sot-cnntm-vpx.cnnWed, 05 Apr 2023 13:30:09 GMT<![CDATA[What to know about the Trump indictment on the eve of his court appearance]]>https://www.cnn.com/collections/intl-trump-040223/https://www.cnn.com/collections/intl-trump-040223/Wed, 05 Apr 2023 22:50:06 GMT<![CDATA[READ: Trump indictment related to hush money payment]]>https://cnn.it/411KYN7https://cnn.it/411KYN7<![CDATA[Russian authorities detain suspect over St. Petersburg cafe blast]]>https://edition.cnn.com/webview/europe/live-news/russia-ukraine-war-news-04-03-23/index.htmlhttps://edition.cnn.com/webview/europe/live-news/russia-ukraine-war-news-04-03-23/index.html<![CDATA[Video shows moment of deadly explosion at cafe in Russia]]>https://www.cnn.com/videos/world/2023/04/02/russian-military-blogger-vladlen-tatarsky-killed-cafe-explosion-chance-vpx.cnnhttps://www.cnn.com/videos/world/2023/04/02/russian-military-blogger-vladlen-tatarsky-killed-cafe-explosion-chance-vpx.cnnTue, 04 Apr 2023 01:08:44 GMT<![CDATA[Wall Street Journal reporter Evan Gershkovich appeals against arrest, Russian state media says]]>https://www.cnn.com/collections/intl-ukraine-030423/https://www.cnn.com/collections/intl-ukraine-030423/Mon, 03 Apr 2023 13:58:58 GMT<![CDATA[Suspected Chinese spy balloon was able to transmit information back to Beijing]]>https://www.cnn.com/2023/04/03/politics/chinese-spy-balloon/index.htmlhttps://www.cnn.com/2023/04/03/politics/chinese-spy-balloon/index.htmlMon, 03 Apr 2023 13:38:22 GMT<![CDATA[Beijing promised to 'fight back' over Taiwan leader's US visit. But this time it has more to lose]]>https://www.cnn.com/2023/04/04/asia/tsai-ing-wen-taiwan-mccarthy-meeting-analysis-intl-hnk/index.htmlhttps://www.cnn.com/2023/04/04/asia/tsai-ing-wen-taiwan-mccarthy-meeting-analysis-intl-hnk/index.htmlTue, 04 Apr 2023 07:49:53 GMT<![CDATA['Scary, cold, hungry and lonely': Volunteer soldier shares experience on front line]]>https://www.cnn.com/videos/world/2023/04/03/soldiers-russia-ukraine-war-david-mckenzie-pkg-ovn-intl-ldn-vpx.cnnhttps://www.cnn.com/videos/world/2023/04/03/soldiers-russia-ukraine-war-david-mckenzie-pkg-ovn-intl-ldn-vpx.cnnMon, 03 Apr 2023 12:13:24 GMT<![CDATA[The four astronauts NASA picked for the first crewed moon mission in 50 years]]>https://www.cnn.com/2023/04/03/world/artemis-2-astronaut-crew-scn/index.htmlhttps://www.cnn.com/2023/04/03/world/artemis-2-astronaut-crew-scn/index.htmlTue, 04 Apr 2023 11:44:30 GMT<![CDATA[French minister under fire for Playboy magazine cover]]>https://www.cnn.com/2023/04/02/europe/french-minister-playboy-cover-intl/index.htmlhttps://www.cnn.com/2023/04/02/europe/french-minister-playboy-cover-intl/index.htmlMon, 03 Apr 2023 11:54:59 GMT<![CDATA[Why did Finland's PM lose? Reporter explains the key issue voters cared about]]>https://www.cnn.com/videos/world/2023/04/03/finland-prime-minister-sanna-marin-concedes-election-right-wing-party-wins-ovn-intl-ldn-vpx.cnnhttps://www.cnn.com/videos/world/2023/04/03/finland-prime-minister-sanna-marin-concedes-election-right-wing-party-wins-ovn-intl-ldn-vpx.cnnMon, 03 Apr 2023 10:06:11 GMT<![CDATA[Britain's pound is beating every other major currency this year]]>https://www.cnn.com/2023/04/04/investing/british-pound-currency-dollar/index.htmlhttps://www.cnn.com/2023/04/04/investing/british-pound-currency-dollar/index.htmlTue, 04 Apr 2023 18:49:31 GMT<![CDATA[Finland's Prime Minister Sanna Marin concedes election]]>https://www.cnn.com/2023/04/02/europe/sanna-marin-finland-elections-concedes-intl/index.htmlhttps://www.cnn.com/2023/04/02/europe/sanna-marin-finland-elections-concedes-intl/index.htmlMon, 03 Apr 2023 10:24:55 GMT<![CDATA[Hundreds of millions at risk from Chinese shopping app malware ]]>https://cnn.it/40OSomKhttps://cnn.it/40OSomK<![CDATA[The $500 billion beauty industry's 'green' ambitions are a patchwork at best. And they're falling short]]>https://www.cnn.com/style/article/beauty-skincare-climate/index.htmlhttps://www.cnn.com/style/article/beauty-skincare-climate/index.htmlThu, 06 Apr 2023 20:09:14 GMT<![CDATA[A new approach to a Covid-19 nasal vaccine shows early promise]]>https://www.cnn.com/2023/04/03/health/nasal-vaccine-sterilizing-immunity/index.htmlhttps://www.cnn.com/2023/04/03/health/nasal-vaccine-sterilizing-immunity/index.htmlMon, 03 Apr 2023 19:04:07 GMT<![CDATA[Video shows moment man throws yogurt on two women in Iran]]>https://www.cnn.com/videos/world/2023/04/03/man-throws-yogurt-on-women-iran-president-raisi-hijab-is-law-nada-bashir-ovn-intl-ldn-vpx.cnnhttps://www.cnn.com/videos/world/2023/04/03/man-throws-yogurt-on-women-iran-president-raisi-hijab-is-law-nada-bashir-ovn-intl-ldn-vpx.cnnMon, 03 Apr 2023 10:17:00 GMT<![CDATA[Israeli military veterans, a backbone of protest movement, vow to keep demonstrating]]>https://www.cnn.com/2023/04/03/middleeast/israel-protests-military-veterans-intl-cmd/index.htmlhttps://www.cnn.com/2023/04/03/middleeast/israel-protests-military-veterans-intl-cmd/index.htmlMon, 03 Apr 2023 17:22:51 GMT<![CDATA[Erdogan's political fate may be determined by Turkey's Kurds ]]>https://www.cnn.com/2023/04/03/middleeast/kurdish-kingmaker-turkish-elections-mime-intl/index.htmlhttps://www.cnn.com/2023/04/03/middleeast/kurdish-kingmaker-turkish-elections-mime-intl/index.htmlMon, 03 Apr 2023 14:54:00 GMT<![CDATA[Dogecoin jumps after Elon Musk replaces Twitter bird with Shiba Inu]]>https://www.cnn.com/2023/04/03/investing/dogecoin-elon-musk-twitter/index.htmlhttps://www.cnn.com/2023/04/03/investing/dogecoin-elon-musk-twitter/index.htmlMon, 03 Apr 2023 20:48:03 GMT<![CDATA[Micron Technology: China probes US chip maker for cybersecurity risks as tech tension escalates]]>https://www.cnn.com/2023/04/03/tech/china-micron-probe-us-chip-war-intl-hnk/index.htmlhttps://www.cnn.com/2023/04/03/tech/china-micron-probe-us-chip-war-intl-hnk/index.htmlTue, 04 Apr 2023 03:17:15 GMT<![CDATA[Man rides out tornado inside van. See the footage]]>https://www.cnn.com/videos/weather/2023/04/02/little-rock-arkansas-tornado-man-inside-van-cnntmw-vpx.cnnhttps://www.cnn.com/videos/weather/2023/04/02/little-rock-arkansas-tornado-man-inside-van-cnntmw-vpx.cnnSun, 02 Apr 2023 11:07:02 GMT<![CDATA[China Renaissance suspends trading, delays results after founder's disappearance ]]>https://www.cnn.com/2023/04/03/investing/china-renaissance-delays-results-missing-ceo-intl-hnk/index.htmlhttps://www.cnn.com/2023/04/03/investing/china-renaissance-delays-results-missing-ceo-intl-hnk/index.htmlMon, 03 Apr 2023 11:42:19 GMT<![CDATA[HSBC's top execs face tense shareholders calling for a breakup]]>https://www.cnn.com/2023/04/03/business/hsbc-spin-off-hk-shareholder-meeting-intl-hnk/index.htmlhttps://www.cnn.com/2023/04/03/business/hsbc-spin-off-hk-shareholder-meeting-intl-hnk/index.htmlMon, 03 Apr 2023 12:31:48 GMT<![CDATA[Lawmaker speaks out about his struggle with depression]]>https://www.cnn.com/videos/politics/2023/04/02/john-fetterman-depression-downward-spiral-acostanr-sot-vpx.cnnhttps://www.cnn.com/videos/politics/2023/04/02/john-fetterman-depression-downward-spiral-acostanr-sot-vpx.cnnSun, 02 Apr 2023 23:11:47 GMT<![CDATA[CEOs are tired of being held responsible for gun regulation]]>https://www.cnn.com/2023/04/03/investing/premarket-stocks-trading/index.htmlhttps://www.cnn.com/2023/04/03/investing/premarket-stocks-trading/index.htmlMon, 03 Apr 2023 11:19:35 GMT<![CDATA[What pet cemeteries reveal about being human]]>https://www.cnn.com/2023/04/03/opinions/pet-cemeteries-burying-animals-history-tourigny/index.htmlhttps://www.cnn.com/2023/04/03/opinions/pet-cemeteries-burying-animals-history-tourigny/index.htmlMon, 03 Apr 2023 15:03:47 GMT<![CDATA[Scientists film deepest ever fish on seabed off Japan ]]>https://www.cnn.com/2023/04/03/asia/deepest-fish-filmed-off-japan-scn-intl-hnk/index.htmlhttps://www.cnn.com/2023/04/03/asia/deepest-fish-filmed-off-japan-scn-intl-hnk/index.htmlTue, 18 Apr 2023 15:32:03 GMT<![CDATA[What OPEC's surprise oil cut means for gas prices]]>https://www.cnn.com/2023/04/03/energy/gas-prices-opec/index.htmlhttps://www.cnn.com/2023/04/03/energy/gas-prices-opec/index.htmlTue, 04 Apr 2023 01:48:26 GMT<![CDATA[Palestinian taxi driver recounts surviving attack by right-wing protesters]]>https://www.cnn.com/videos/world/2023/03/31/israel-protests-rise-taxi-driver-attacked-robertson-pkg-intl-vpx.cnnhttps://www.cnn.com/videos/world/2023/03/31/israel-protests-rise-taxi-driver-attacked-robertson-pkg-intl-vpx.cnnFri, 31 Mar 2023 15:50:32 GMT<![CDATA[Giving Marjorie Taylor Greene a platform isn't good for America]]>https://www.cnn.com/2023/04/03/opinions/60-minutes-marjorie-taylor-greene-interview-obeidallah/index.htmlhttps://www.cnn.com/2023/04/03/opinions/60-minutes-marjorie-taylor-greene-interview-obeidallah/index.htmlMon, 03 Apr 2023 12:26:59 GMT<![CDATA[These are the animals people most want to see photographed]]>https://www.cnn.com/travel/article/new-big-5-wildlife-photography-book-c2e-scn-spc-intl/index.htmlhttps://www.cnn.com/travel/article/new-big-5-wildlife-photography-book-c2e-scn-spc-intl/index.htmlTue, 04 Apr 2023 10:38:46 GMT<![CDATA[Syrian refugee elected mayor of German town, years after fleeing war]]>https://www.cnn.com/2023/04/04/europe/germany-mayor-syrian-refugee-intl/index.htmlhttps://www.cnn.com/2023/04/04/europe/germany-mayor-syrian-refugee-intl/index.htmlTue, 04 Apr 2023 19:41:56 GMT<![CDATA[Study finds slightly higher risk of autism diagnosis in areas with more lithium in drinking water, but experts say more research is needed]]>https://www.cnn.com/2023/04/03/health/autism-lithium-study/index.htmlhttps://www.cnn.com/2023/04/03/health/autism-lithium-study/index.htmlMon, 03 Apr 2023 18:22:12 GMT<![CDATA[Kwame Brathwaite, photographer of 'Black is Beautiful' movement, dies at 85]]>https://www.cnn.com/style/article/kwame-brathwaite-obituary-tan/index.htmlhttps://www.cnn.com/style/article/kwame-brathwaite-obituary-tan/index.htmlTue, 04 Apr 2023 18:54:41 GMT<![CDATA[This boiled bag of offal is banned in the US. In Scotland it's a fine-dining treat]]>https://www.cnn.com/travel/article/haggis-scotland-secrets/index.htmlhttps://www.cnn.com/travel/article/haggis-scotland-secrets/index.htmlMon, 03 Apr 2023 12:43:16 GMT<![CDATA[Musk's Twitter promised a purge of blue check marks. Instead he singled out the New York Times]]>https://www.cnn.com/2023/04/03/tech/twitter-blue-checks/index.htmlhttps://www.cnn.com/2023/04/03/tech/twitter-blue-checks/index.htmlMon, 03 Apr 2023 20:06:03 GMT<![CDATA[See the world's deepest fish]]>https://www.cnn.com/videos/travel/2023/04/03/snailfish-deepest-fish-on-camera-lon-orig-ao-cprog-scn.cnnhttps://www.cnn.com/videos/travel/2023/04/03/snailfish-deepest-fish-on-camera-lon-orig-ao-cprog-scn.cnnWed, 12 Apr 2023 09:01:12 GMT<![CDATA[Emma Heming Willis shares family photos as daughter Mabel turns 11]]>https://www.cnn.com/2023/04/03/entertainment/emma-willis-mabel-birthday-photos-intl-scli/index.htmlhttps://www.cnn.com/2023/04/03/entertainment/emma-willis-mabel-birthday-photos-intl-scli/index.htmlMon, 03 Apr 2023 09:34:27 GMT<![CDATA[Some fans whistle as Lionel Messi's name is announced as Paris Saint-Germain's season hits new low]]>https://www.cnn.com/2023/04/03/football/lionel-messi-psg-whistles-fans-spt-intl/index.htmlhttps://www.cnn.com/2023/04/03/football/lionel-messi-psg-whistles-fans-spt-intl/index.htmlMon, 03 Apr 2023 11:02:06 GMT<![CDATA[Chelsea searches for new manager as Premier League breaks record for most sackings in a single season ]]>https://www.cnn.com/2023/04/03/football/chelsea-graham-potter-manager-premier-league-spt-intl/index.htmlhttps://www.cnn.com/2023/04/03/football/chelsea-graham-potter-manager-premier-league-spt-intl/index.htmlMon, 03 Apr 2023 14:46:53 GMT<![CDATA[See 'Star Wars' legend react to Acosta's Darth Vader impression]]>https://www.cnn.com/videos/media/2023/04/02/mark-hamill-star-wars-jim-acosta-skywalker-cprog-acostanr-vpx.cnnhttps://www.cnn.com/videos/media/2023/04/02/mark-hamill-star-wars-jim-acosta-skywalker-cprog-acostanr-vpx.cnnSun, 02 Apr 2023 01:18:16 GMT<![CDATA[Angel Reese defends gesture directed towards Caitlin Clark after LSU national title win; calls out double standard after being 'unapologetically' her ]]>https://www.cnn.com/2023/04/03/sport/angel-reese-gesture-caitlin-clark-lsu-iowa-spt-intl/index.htmlhttps://www.cnn.com/2023/04/03/sport/angel-reese-gesture-caitlin-clark-lsu-iowa-spt-intl/index.htmlMon, 03 Apr 2023 18:34:35 GMT<![CDATA[Teenage swimmer breaks two world records in four days]]>https://www.cnn.com/2023/04/03/sport/summer-mcintosh-world-record-canada-swimmer-spt-intl/index.htmlhttps://www.cnn.com/2023/04/03/sport/summer-mcintosh-world-record-canada-swimmer-spt-intl/index.htmlMon, 03 Apr 2023 12:17:19 GMT<![CDATA[The haunting Masters meltdown that changed Rory McIlroy's career]]>https://www.cnn.com/2023/04/03/golf/rory-mcilroy-masters-meltdown-2011-spt-spc-intl/index.htmlhttps://www.cnn.com/2023/04/03/golf/rory-mcilroy-masters-meltdown-2011-spt-spc-intl/index.htmlMon, 03 Apr 2023 07:23:13 GMT<![CDATA[A snowboarder got buried upside down in snow. See skier's quick reaction.]]>https://www.cnn.com/videos/us/2023/03/31/snowboarder-rescue-mt-baker-washington-cprog-lon-orig-na.cnnhttps://www.cnn.com/videos/us/2023/03/31/snowboarder-rescue-mt-baker-washington-cprog-lon-orig-na.cnnFri, 31 Mar 2023 12:33:33 GMT<![CDATA[2023 March Madness: Will UConn or San Diego State triumph in the national championship game that 'means everything?']]>https://www.cnn.com/2023/04/03/sport/march-madness-championship-game-final-preview-spt-intl/index.htmlhttps://www.cnn.com/2023/04/03/sport/march-madness-championship-game-final-preview-spt-intl/index.htmlTue, 04 Apr 2023 10:13:13 GMT<![CDATA[Shania Twain calls for equal pay and more diversity in country music]]>https://www.cnn.com/2023/04/03/entertainment/shania-twain-equal-diversity/index.htmlhttps://www.cnn.com/2023/04/03/entertainment/shania-twain-equal-diversity/index.htmlMon, 03 Apr 2023 16:29:08 GMT"
time="2023-07-20T19:14:08+05:30" level=info msg="200 OK"
time="2023-07-20T19:14:09+05:30" level=info msg="Quotes to Scrape"
time="2023-07-20T19:14:09+05:30" level=info msg="\n                    Quotes to Scrape\n                "
time="2023-07-20T19:14:11+05:30" level=info msg="200 OK"
